idEnvio,iataOrigen,iataDestino,tipoPaquete,cantidadMaletas,horaDisponibilidadUtc
SABE-000000062,SABE,EHAM,NORMAL,168,2026-01-04T18:08:00.000Z
SABE-000000063,SABE,SEQM,NORMAL,69,2026-01-04T18:52:00.000Z
SABE-000000064,SABE,OSDI,NORMAL,14,2026-01-04T19:35:00.000Z
SABE-000000065,SABE,OSDI,URGENTE,276,2026-01-05T03:53:00.000Z
SABE-000000067,SABE,SCEL,URGENTE,82,2026-01-05T05:33:00.000Z
SABE-000000068,SABE,OJAI,URGENTE,227,2026-01-05T06:16:00.000Z
SABE-000000069,SABE,SKBO,NORMAL,287,2026-01-05T07:08:00.000Z
SABE-000000070,SABE,OYSN,NORMAL,158,2026-01-05T07:49:00.000Z
SABE-000000071,SABE,VIDP,NORMAL,237,2026-01-05T08:39:00.000Z
SABE-000000072,SABE,OJAI,NORMAL,102,2026-01-05T09:33:00.000Z
SABE-000000073,SABE,OOMS,NORMAL,89,2026-01-05T10:21:00.000Z
SABE-000000074,SABE,EHAM,NORMAL,8,2026-01-05T11:04:00.000Z
SABE-000000075,SABE,EKCH,NORMAL,61,2026-01-05T11:53:00.000Z
SABE-000000076,SABE,SVMI,NORMAL,98,2026-01-05T12:39:00.000Z
SABE-000000077,SABE,OOMS,NORMAL,69,2026-01-05T13:29:00.000Z
SABE-000000078,SABE,UBBB,NORMAL,234,2026-01-05T14:19:00.000Z
SABE-000000079,SABE,EDDI,NORMAL,124,2026-01-05T15:07:00.000Z
SABE-000000080,SABE,LATI,NORMAL,308,2026-01-05T15:55:00.000Z
SABE-000000081,SABE,LBSF,NORMAL,53,2026-01-05T16:36:00.000Z
SABE-000000082,SABE,OAKB,NORMAL,82,2026-01-05T17:29:00.000Z
SABE-000000083,SABE,SBBR,NORMAL,67,2026-01-05T18:15:00.000Z
SABE-000000084,SABE,EKCH,NORMAL,71,2026-01-05T19:05:00.000Z
SABE-000000085,SABE,OOMS,URGENTE,263,2026-01-06T04:17:00.000Z
SABE-000000086,SABE,VIDP,URGENTE,303,2026-01-06T05:24:00.000Z
SABE-000000087,SABE,LATI,URGENTE,118,2026-01-06T06:33:00.000Z
SABE-000000088,SABE,LDZA,URGENTE,128,2026-01-06T07:41:00.000Z
SABE-000000090,SABE,SVMI,URGENTE,215,2026-01-06T09:52:00.000Z
SABE-000000091,SABE,VIDP,URGENTE,201,2026-01-06T10:02:00.000Z
SABE-000000092,SABE,EBCI,URGENTE,1,2026-01-06T12:09:00.000Z
SABE-000000093,SABE,SVMI,URGENTE,83,2026-01-06T13:19:00.000Z
SABE-000000094,SABE,SUAA,URGENTE,71,2026-01-06T14:20:00.000Z
SABE-000000095,SABE,UBBB,NORMAL,166,2026-01-06T15:32:00.000Z
SGAS-000000001,SGAS,OJAI,URGENTE,178,2026-01-02T04:02:00.000Z
SGAS-000000002,SGAS,LDZA,URGENTE,265,2026-01-02T05:55:00.000Z
SGAS-000000004,SGAS,EHAM,URGENTE,323,2026-01-02T07:57:00.000Z
SGAS-000000006,SGAS,OSDI,URGENTE,156,2026-01-02T09:42:00.000Z
SGAS-000000007,SGAS,SKBO,URGENTE,293,2026-01-02T10:40:00.000Z
SGAS-000000008,SGAS,LKPR,URGENTE,268,2026-01-02T11:39:00.000Z
SGAS-000000009,SGAS,SKBO,NORMAL,122,2026-01-02T12:34:00.000Z
SGAS-000000010,SGAS,OJAI,NORMAL,62,2026-01-02T13:31:00.000Z
SGAS-000000011,SGAS,SBBR,NORMAL,175,2026-01-02T14:32:00.000Z
SGAS-000000012,SGAS,LDZA,NORMAL,111,2026-01-02T15:33:00.000Z
SGAS-000000013,SGAS,EDDI,NORMAL,280,2026-01-02T16:24:00.000Z
SGAS-000000014,SGAS,SVMI,NORMAL,179,2026-01-02T17:26:00.000Z
SGAS-000000016,SGAS,SPIM,URGENTE,159,2026-01-03T04:47:00.000Z
SGAS-000000018,SGAS,OYSN,NORMAL,53,2026-01-03T06:22:00.000Z
SGAS-000000019,SGAS,OOMS,NORMAL,169,2026-01-03T07:04:00.000Z
SGAS-000000020,SGAS,EBCI,NORMAL,130,2026-01-03T07:55:00.000Z
SGAS-000000021,SGAS,LATI,NORMAL,293,2026-01-03T08:41:00.000Z
SGAS-000000022,SGAS,SUAA,NORMAL,105,2026-01-03T09:24:00.000Z
SGAS-000000023,SGAS,LDZA,NORMAL,149,2026-01-03T10:17:00.000Z
SGAS-000000024,SGAS,EHAM,NORMAL,323,2026-01-03T10:58:00.000Z
SGAS-000000025,SGAS,SKBO,NORMAL,94,2026-01-03T11:40:00.000Z
SGAS-000000026,SGAS,SPIM,NORMAL,200,2026-01-03T12:30:00.000Z
SGAS-000000027,SGAS,OYSN,NORMAL,284,2026-01-03T13:21:00.000Z
SGAS-000000028,SGAS,SEQM,NORMAL,246,2026-01-03T13:58:00.000Z
SGAS-000000029,SGAS,SCEL,NORMAL,69,2026-01-03T14:48:00.000Z
SGAS-000000030,SGAS,OJAI,NORMAL,310,2026-01-03T15:32:00.000Z
SGAS-000000031,SGAS,SCEL,NORMAL,30,2026-01-03T16:25:00.000Z
SGAS-000000032,SGAS,VIDP,NORMAL,97,2026-01-03T17:09:00.000Z
SGAS-000000033,SGAS,SEQM,NORMAL,42,2026-01-03T17:50:00.000Z
SGAS-000000034,SGAS,UBBB,NORMAL,212,2026-01-03T18:34:00.000Z
SGAS-000000035,SGAS,SUAA,NORMAL,295,2026-01-03T19:20:00.000Z
SGAS-000000037,SGAS,OAKB,URGENTE,162,2026-01-04T05:04:00.000Z
SGAS-000000038,SGAS,SPIM,URGENTE,69,2026-01-04T06:08:00.000Z
SGAS-000000039,SGAS,LKPR,URGENTE,128,2026-01-04T07:15:00.000Z
SGAS-000000040,SGAS,SLLP,URGENTE,150,2026-01-04T08:11:00.000Z
SGAS-000000041,SGAS,OOMS,URGENTE,207,2026-01-04T09:18:00.000Z
SGAS-000000042,SGAS,VIDP,URGENTE,306,2026-01-04T10:19:00.000Z
SGAS-000000043,SGAS,SUAA,URGENTE,161,2026-01-04T11:23:00.000Z
SGAS-000000044,SGAS,LKPR,URGENTE,39,2026-01-04T12:17:00.000Z
SGAS-000000045,SGAS,SLLP,URGENTE,154,2026-01-04T13:24:00.000Z
SGAS-000000046,SGAS,SLLP,URGENTE,180,2026-01-04T14:25:00.000Z
SGAS-000000047,SGAS,EHAM,URGENTE,173,2026-01-04T15:28:00.000Z
SGAS-000000048,SGAS,SKBO,NORMAL,309,2026-01-04T16:32:00.000Z
SGAS-000000049,SGAS,OJAI,NORMAL,109,2026-01-04T17:27:00.000Z
SGAS-000000050,SGAS,SCEL,URGENTE,138,2026-01-05T05:02:00.000Z
SGAS-000000051,SGAS,OOMS,URGENTE,277,2026-01-05T06:08:00.000Z
SGAS-000000052,SGAS,OJAI,URGENTE,5,2026-01-05T07:14:00.000Z
SGAS-000000053,SGAS,SCEL,URGENTE,289,2026-01-05T08:12:00.000Z
SGAS-000000054,SGAS,LDZA,URGENTE,271,2026-01-05T09:13:00.000Z
SGAS-000000055,SGAS,SVMI,URGENTE,11,2026-01-05T10:14:00.000Z
SGAS-000000056,SGAS,LATI,URGENTE,53,2026-01-05T11:17:00.000Z
SGAS-000000057,SGAS,EHAM,URGENTE,210,2026-01-05T12:18:00.000Z
SGAS-000000058,SGAS,LOWW,URGENTE,220,2026-01-05T13:22:00.000Z
SGAS-000000059,SGAS,OOMS,URGENTE,290,2026-01-05T14:25:00.000Z
SGAS-000000060,SGAS,SABE,URGENTE,39,2026-01-05T15:25:00.000Z
SGAS-000000061,SGAS,SCEL,NORMAL,91,2026-01-05T16:31:00.000Z
SGAS-000000062,SGAS,OJAI,NORMAL,80,2026-01-05T17:28:00.000Z
SGAS-000000063,SGAS,SUAA,URGENTE,158,2026-01-06T04:45:00.000Z
SGAS-000000065,SGAS,UMMS,NORMAL,121,2026-01-06T06:19:00.000Z
SGAS-000000066,SGAS,LKPR,NORMAL,60,2026-01-06T07:08:00.000Z
SGAS-000000067,SGAS,EKCH,NORMAL,68,2026-01-06T07:45:00.000Z
SGAS-000000068,SGAS,LBSF,NORMAL,266,2026-01-06T08:34:00.000Z
SGAS-000000069,SGAS,OOMS,NORMAL,284,2026-01-06T09:15:00.000Z
SGAS-000000070,SGAS,EBCI,NORMAL,205,2026-01-06T10:03:00.000Z
SGAS-000000071,SGAS,UMMS,NORMAL,291,2026-01-06T10:53:00.000Z
SGAS-000000072,SGAS,SEQM,NORMAL,244,2026-01-06T11:38:00.000Z
SGAS-000000073,SGAS,EHAM,NORMAL,6,2026-01-06T12:16:00.000Z
SGAS-000000074,SGAS,UBBB,NORMAL,200,2026-01-06T13:05:00.000Z
SGAS-000000075,SGAS,LDZA,NORMAL,236,2026-01-06T13:50:00.000Z
SGAS-000000076,SGAS,LKPR,NORMAL,285,2026-01-06T14:33:00.000Z
SGAS-000000077,SGAS,EDDI,NORMAL,102,2026-01-06T15:15:00.000Z
SGAS-000000078,SGAS,SKBO,NORMAL,112,2026-01-06T16:08:00.000Z
SGAS-000000079,SGAS,EDDI,NORMAL,80,2026-01-06T16:50:00.000Z
SGAS-000000080,SGAS,LBSF,NORMAL,244,2026-01-06T17:39:00.000Z
SGAS-000000081,SGAS,UMMS,NORMAL,181,2026-01-06T18:21:00.000Z
SGAS-000000082,SGAS,UBBB,NORMAL,30,2026-01-06T19:09:00.000Z
SGAS-000000083,SGAS,OJAI,NORMAL,198,2026-01-06T19:50:00.000Z
SGAS-000000084,SGAS,LOWW,NORMAL,313,2026-01-06T20:31:00.000Z
SUAA-000000001,SUAA,EKCH,URGENTE,111,2026-01-02T03:48:00.000Z
SUAA-000000002,SUAA,SCEL,URGENTE,185,2026-01-02T04:33:00.000Z
SUAA-000000004,SUAA,EDDI,NORMAL,12,2026-01-02T06:05:00.000Z
SUAA-000000005,SUAA,SABE,NORMAL,237,2026-01-02T06:50:00.000Z
SUAA-000000006,SUAA,EKCH,NORMAL,108,2026-01-02T07:39:00.000Z
SUAA-000000007,SUAA,UBBB,NORMAL,101,2026-01-02T08:25:00.000Z
SUAA-000000008,SUAA,EBCI,NORMAL,328,2026-01-02T09:08:00.000Z
SUAA-000000010,SUAA,UBBB,NORMAL,182,2026-01-02T10:41:00.000Z
SUAA-000000011,SUAA,SCEL,NORMAL,81,2026-01-02T11:30:00.000Z
SUAA-000000012,SUAA,SCEL,NORMAL,67,2026-01-02T12:15:00.000Z
SUAA-000000013,SUAA,EHAM,NORMAL,200,2026-01-02T12:03:00.000Z
SUAA-000000014,SUAA,SEQM,NORMAL,24,2026-01-02T13:52:00.000Z
SUAA-000000015,SUAA,LATI,NORMAL,200,2026-01-02T14:30:00.000Z
SUAA-000000016,SUAA,SPIM,NORMAL,39,2026-01-02T15:19:00.000Z
SUAA-000000017,SUAA,EDDI,NORMAL,305,2026-01-02T16:05:00.000Z
SUAA-000000018,SUAA,LDZA,NORMAL,74,2026-01-02T16:50:00.000Z
SUAA-000000019,SUAA,LATI,NORMAL,298,2026-01-02T17:36:00.000Z
SUAA-000000020,SUAA,LDZA,NORMAL,109,2026-01-02T18:27:00.000Z
SUAA-000000021,SUAA,VIDP,NORMAL,71,2026-01-02T19:11:00.000Z
SUAA-000000022,SUAA,OOMS,URGENTE,94,2026-01-03T03:55:00.000Z
SUAA-000000023,SUAA,SVMI,URGENTE,239,2026-01-03T04:33:00.000Z
SUAA-000000025,SUAA,LKPR,NORMAL,262,2026-01-03T06:04:00.000Z
SUAA-000000026,SUAA,SEQM,NORMAL,290,2026-01-03T06:53:00.000Z
SUAA-000000027,SUAA,OJAI,NORMAL,219,2026-01-03T07:44:00.000Z
SUAA-000000028,SUAA,EHAM,NORMAL,123,2026-01-03T08:30:00.000Z
SUAA-000000029,SUAA,LOWW,NORMAL,116,2026-01-03T09:12:00.000Z
SUAA-000000030,SUAA,EKCH,NORMAL,30,2026-01-03T09:00:00.000Z
SUAA-000000031,SUAA,EDDI,NORMAL,237,2026-01-03T10:46:00.000Z
SUAA-000000032,SUAA,LKPR,NORMAL,105,2026-01-03T11:30:00.000Z
SUAA-000000033,SUAA,OAKB,NORMAL,208,2026-01-03T12:18:00.000Z
SUAA-000000034,SUAA,UBBB,NORMAL,226,2026-01-03T12:58:00.000Z
SUAA-000000035,SUAA,LATI,NORMAL,143,2026-01-03T13:50:00.000Z
SUAA-000000036,SUAA,EKCH,NORMAL,215,2026-01-03T14:34:00.000Z
SUAA-000000037,SUAA,SABE,NORMAL,7,2026-01-03T15:17:00.000Z
SUAA-000000038,SUAA,VIDP,NORMAL,79,2026-01-03T16:02:00.000Z
SUAA-000000039,SUAA,LKPR,NORMAL,56,2026-01-03T16:57:00.000Z
SUAA-000000040,SUAA,SABE,NORMAL,145,2026-01-03T17:38:00.000Z
SUAA-000000041,SUAA,SGAS,NORMAL,52,2026-01-03T18:28:00.000Z
SUAA-000000042,SUAA,LOWW,NORMAL,158,2026-01-03T19:07:00.000Z
SUAA-000000043,SUAA,OSDI,URGENTE,274,2026-01-04T03:04:00.000Z
SUAA-000000044,SUAA,LKPR,URGENTE,171,2026-01-04T04:53:00.000Z
SUAA-000000046,SUAA,EBCI,URGENTE,273,2026-01-04T06:46:00.000Z
SUAA-000000047,SUAA,EDDI,URGENTE,106,2026-01-04T07:41:00.000Z
SUAA-000000048,SUAA,OOMS,URGENTE,139,2026-01-04T08:34:00.000Z
SUAA-000000049,SUAA,LOWW,URGENTE,241,2026-01-04T09:32:00.000Z
SUAA-000000050,SUAA,EHAM,URGENTE,205,2026-01-04T10:23:00.000Z
SUAA-000000051,SUAA,SCEL,NORMAL,311,2026-01-04T11:19:00.000Z
SUAA-000000052,SUAA,EHAM,NORMAL,311,2026-01-04T12:13:00.000Z
SUAA-000000053,SUAA,EBCI,NORMAL,322,2026-01-04T13:12:00.000Z
SUAA-000000054,SUAA,SPIM,NORMAL,215,2026-01-04T14:06:00.000Z
SUAA-000000055,SUAA,SVMI,NORMAL,318,2026-01-04T14:59:00.000Z
SUAA-000000056,SUAA,SBBR,NORMAL,192,2026-01-04T15:51:00.000Z
SUAA-000000057,SUAA,EKCH,NORMAL,69,2026-01-04T16:45:00.000Z
SUAA-000000058,SUAA,LDZA,NORMAL,78,2026-01-04T17:45:00.000Z
SUAA-000000059,SUAA,LDZA,URGENTE,20,2026-01-05T03:52:00.000Z
SUAA-000000060,SUAA,UMMS,URGENTE,320,2026-01-05T04:30:00.000Z
SUAA-000000061,SUAA,OPKC,NORMAL,88,2026-01-05T05:22:00.000Z
SUAA-000000063,SUAA,SLLP,NORMAL,162,2026-01-05T06:49:00.000Z
SUAA-000000064,SUAA,SVMI,NORMAL,77,2026-01-05T07:37:00.000Z
SUAA-000000065,SUAA,SGAS,NORMAL,16,2026-01-05T08:15:00.000Z
SUAA-000000066,SUAA,SVMI,NORMAL,236,2026-01-05T09:04:00.000Z
SUAA-000000067,SUAA,SVMI,NORMAL,275,2026-01-05T09:49:00.000Z
SUAA-000000068,SUAA,EHAM,NORMAL,38,2026-01-05T10:37:00.000Z
SUAA-000000069,SUAA,VIDP,NORMAL,271,2026-01-05T11:24:00.000Z
SUAA-000000070,SUAA,OYSN,NORMAL,205,2026-01-05T12:00:00.000Z
SUAA-000000072,SUAA,VIDP,NORMAL,229,2026-01-05T13:37:00.000Z
SUAA-000000073,SUAA,OYSN,NORMAL,271,2026-01-05T14:22:00.000Z
SUAA-000000074,SUAA,SBBR,NORMAL,320,2026-01-05T15:03:00.000Z
SUAA-000000075,SUAA,OAKB,NORMAL,185,2026-01-05T15:51:00.000Z
SUAA-000000077,SUAA,OSDI,NORMAL,154,2026-01-05T17:17:00.000Z
SUAA-000000078,SUAA,LOWW,NORMAL,23,2026-01-05T18:00:00.000Z
SUAA-000000079,SUAA,SCEL,NORMAL,119,2026-01-05T18:45:00.000Z
SUAA-000000080,SUAA,SGAS,NORMAL,291,2026-01-05T19:33:00.000Z
SUAA-000000081,SUAA,OSDI,URGENTE,214,2026-01-06T04:18:00.000Z
SUAA-000000082,SUAA,LKPR,URGENTE,244,2026-01-06T05:36:00.000Z
SUAA-000000084,SUAA,SPIM,URGENTE,77,2026-01-06T08:03:00.000Z
SUAA-000000085,SUAA,SVMI,URGENTE,230,2026-01-06T09:20:00.000Z
SUAA-000000086,SUAA,OOMS,URGENTE,64,2026-01-06T10:30:00.000Z
SUAA-000000087,SUAA,UMMS,URGENTE,22,2026-01-06T11:47:00.000Z
SUAA-000000088,SUAA,LATI,URGENTE,138,2026-01-06T13:08:00.000Z
SUAA-000000089,SUAA,OPKC,NORMAL,100,2026-01-06T14:15:00.000Z
LATI-000000001,LATI,OPKC,URGENTE,139,2026-01-01T22:48:00.000Z
LATI-000000003,LATI,OOMS,NORMAL,162,2026-01-02T00:19:00.000Z
LATI-000000004,LATI,SVMI,NORMAL,27,2026-01-02T01:04:00.000Z
LATI-000000005,LATI,SABE,NORMAL,80,2026-01-02T01:53:00.000Z
LATI-000000006,LATI,LOWW,NORMAL,105,2026-01-02T02:36:00.000Z
LATI-000000007,LATI,SABE,NORMAL,3,2026-01-02T03:30:00.000Z
LATI-000000008,LATI,SUAA,NORMAL,106,2026-01-02T04:13:00.000Z
LATI-000000009,LATI,VIDP,NORMAL,59,2026-01-02T04:03:00.000Z
LATI-000000010,LATI,OJAI,NORMAL,297,2026-01-02T05:44:00.000Z
LATI-000000012,LATI,LDZA,NORMAL,66,2026-01-02T07:16:00.000Z
LATI-000000013,LATI,LOWW,NORMAL,168,2026-01-02T07:02:00.000Z
LATI-000000014,LATI,SABE,NORMAL,177,2026-01-02T08:50:00.000Z
LATI-000000015,LATI,SEQM,NORMAL,132,2026-01-02T09:34:00.000Z
LATI-000000016,LATI,SUAA,NORMAL,246,2026-01-02T10:24:00.000Z
LATI-000000017,LATI,LBSF,NORMAL,185,2026-01-02T11:07:00.000Z
LATI-000000018,LATI,OAKB,NORMAL,161,2026-01-02T11:48:00.000Z
LATI-000000019,LATI,EDDI,NORMAL,179,2026-01-02T12:34:00.000Z
LATI-000000020,LATI,LDZA,NORMAL,65,2026-01-02T13:22:00.000Z
LATI-000000021,LATI,LBSF,NORMAL,186,2026-01-02T14:15:00.000Z
LATI-000000022,LATI,LKPR,URGENTE,112,2026-01-02T23:19:00.000Z
LATI-000000023,LATI,UBBB,URGENTE,212,2026-01-03T00:32:00.000Z
LATI-000000024,LATI,OOMS,URGENTE,159,2026-01-03T01:37:00.000Z
LATI-000000025,LATI,OSDI,URGENTE,65,2026-01-03T02:53:00.000Z
LATI-000000026,LATI,UMMS,URGENTE,18,2026-01-03T04:01:00.000Z
LATI-000000027,LATI,OOMS,URGENTE,22,2026-01-03T05:21:00.000Z
LATI-000000028,LATI,EHAM,URGENTE,38,2026-01-03T06:25:00.000Z
LATI-000000029,LATI,LKPR,URGENTE,288,2026-01-03T07:36:00.000Z
LATI-000000030,LATI,SEQM,URGENTE,19,2026-01-03T08:51:00.000Z
LATI-000000031,LATI,EBCI,NORMAL,145,2026-01-03T10:00:00.000Z
LATI-000000032,LATI,SVMI,URGENTE,323,2026-01-03T23:13:00.000Z
LATI-000000033,LATI,SKBO,URGENTE,264,2026-01-04T00:19:00.000Z
LATI-000000034,LATI,UMMS,URGENTE,97,2026-01-04T01:30:00.000Z
LATI-000000035,LATI,SVMI,URGENTE,325,2026-01-04T02:34:00.000Z
LATI-000000036,LATI,LKPR,URGENTE,64,2026-01-04T03:41:00.000Z
LATI-000000037,LATI,OOMS,URGENTE,152,2026-01-04T04:57:00.000Z
LATI-000000038,LATI,EDDI,URGENTE,54,2026-01-04T05:05:00.000Z
LATI-000000039,LATI,EDDI,URGENTE,206,2026-01-04T07:05:00.000Z
LATI-000000040,LATI,EKCH,URGENTE,203,2026-01-04T08:19:00.000Z
LATI-000000041,LATI,SBBR,URGENTE,62,2026-01-04T09:22:00.000Z
LATI-000000043,LATI,EDDI,URGENTE,102,2026-01-04T23:04:00.000Z
LATI-000000044,LATI,OPKC,URGENTE,21,2026-01-05T00:07:00.000Z
LATI-000000045,LATI,EBCI,URGENTE,260,2026-01-05T01:14:00.000Z
LATI-000000046,LATI,LDZA,URGENTE,226,2026-01-05T02:15:00.000Z
LATI-000000047,LATI,UMMS,URGENTE,325,2026-01-05T03:17:00.000Z
LATI-000000049,LATI,SUAA,URGENTE,237,2026-01-05T05:14:00.000Z
LATI-000000050,LATI,OYSN,URGENTE,73,2026-01-05T06:20:00.000Z
LATI-000000051,LATI,OSDI,URGENTE,140,2026-01-05T07:20:00.000Z
LATI-000000052,LATI,SCEL,URGENTE,90,2026-01-05T08:21:00.000Z
LATI-000000053,LATI,SPIM,URGENTE,280,2026-01-05T09:29:00.000Z
LATI-000000054,LATI,SBBR,NORMAL,223,2026-01-05T10:31:00.000Z
LATI-000000055,LATI,SPIM,NORMAL,42,2026-01-05T11:34:00.000Z
LATI-000000056,LATI,SPIM,URGENTE,175,2026-01-05T22:54:00.000Z
LATI-000000057,LATI,UMMS,URGENTE,172,2026-01-05T23:36:00.000Z
LATI-000000058,LATI,OYSN,NORMAL,287,2026-01-06T00:15:00.000Z
LATI-000000059,LATI,EKCH,NORMAL,189,2026-01-06T01:05:00.000Z
LATI-000000060,LATI,SVMI,NORMAL,172,2026-01-06T01:48:00.000Z
LATI-000000061,LATI,SVMI,NORMAL,91,2026-01-06T02:33:00.000Z
LATI-000000062,LATI,LBSF,NORMAL,308,2026-01-06T03:15:00.000Z
LATI-000000063,LATI,OYSN,NORMAL,117,2026-01-06T04:06:00.000Z
LATI-000000064,LATI,LKPR,NORMAL,278,2026-01-06T04:47:00.000Z
LATI-000000065,LATI,OPKC,NORMAL,300,2026-01-06T05:38:00.000Z
LATI-000000067,LATI,OSDI,NORMAL,196,2026-01-06T07:07:00.000Z
LATI-000000068,LATI,OOMS,NORMAL,220,2026-01-06T07:52:00.000Z
LATI-000000069,LATI,LDZA,NORMAL,249,2026-01-06T08:32:00.000Z
LATI-000000070,LATI,SABE,NORMAL,3,2026-01-06T09:18:00.000Z
LATI-000000071,LATI,EHAM,NORMAL,265,2026-01-06T10:04:00.000Z
LATI-000000072,LATI,OYSN,NORMAL,66,2026-01-06T10:48:00.000Z
LATI-000000073,LATI,SCEL,NORMAL,124,2026-01-06T11:37:00.000Z
LATI-000000074,LATI,VIDP,NORMAL,244,2026-01-06T12:17:00.000Z
LATI-000000075,LATI,LBSF,NORMAL,167,2026-01-06T13:01:00.000Z
LATI-000000076,LATI,UMMS,NORMAL,50,2026-01-06T13:48:00.000Z
LATI-000000077,LATI,OJAI,NORMAL,220,2026-01-06T14:36:00.000Z
EDDI-000000001,EDDI,SUAA,URGENTE,53,2026-01-01T22:49:00.000Z
EDDI-000000002,EDDI,SPIM,URGENTE,148,2026-01-01T23:36:00.000Z
EDDI-000000003,EDDI,OYSN,NORMAL,311,2026-01-02T00:20:00.000Z
EDDI-000000004,EDDI,LBSF,NORMAL,117,2026-01-02T01:10:00.000Z
EDDI-000000005,EDDI,LBSF,NORMAL,102,2026-01-02T01:57:00.000Z
EDDI-000000006,EDDI,SPIM,NORMAL,282,2026-01-02T02:37:00.000Z
EDDI-000000007,EDDI,SGAS,NORMAL,68,2026-01-02T03:22:00.000Z
EDDI-000000010,EDDI,UMMS,NORMAL,263,2026-01-02T05:44:00.000Z
EDDI-000000011,EDDI,SKBO,NORMAL,324,2026-01-02T06:33:00.000Z
EDDI-000000012,EDDI,SUAA,NORMAL,94,2026-01-02T07:21:00.000Z
EDDI-000000013,EDDI,VIDP,NORMAL,256,2026-01-02T07:06:00.000Z
EDDI-000000014,EDDI,VIDP,NORMAL,324,2026-01-02T08:47:00.000Z
EDDI-000000015,EDDI,OAKB,NORMAL,308,2026-01-02T09:33:00.000Z
EDDI-000000016,EDDI,LATI,NORMAL,9,2026-01-02T10:16:00.000Z
EDDI-000000017,EDDI,OJAI,NORMAL,211,2026-01-02T11:02:00.000Z
EDDI-000000018,EDDI,OAKB,NORMAL,159,2026-01-02T11:57:00.000Z
EDDI-000000019,EDDI,OJAI,NORMAL,253,2026-01-02T12:39:00.000Z
EDDI-000000020,EDDI,LDZA,NORMAL,5,2026-01-02T13:20:00.000Z
EDDI-000000021,EDDI,OPKC,NORMAL,295,2026-01-02T14:06:00.000Z
EDDI-000000022,EDDI,OPKC,URGENTE,250,2026-01-02T22:59:00.000Z
EDDI-000000023,EDDI,LDZA,URGENTE,316,2026-01-02T23:56:00.000Z
EDDI-000000024,EDDI,SABE,URGENTE,57,2026-01-03T00:54:00.000Z
EDDI-000000025,EDDI,LATI,URGENTE,48,2026-01-03T01:41:00.000Z
EDDI-000000026,EDDI,LATI,URGENTE,212,2026-01-03T02:39:00.000Z
EDDI-000000027,EDDI,SEQM,URGENTE,250,2026-01-03T03:38:00.000Z
EDDI-000000029,EDDI,SPIM,NORMAL,261,2026-01-03T05:29:00.000Z
EDDI-000000030,EDDI,SGAS,NORMAL,246,2026-01-03T06:18:00.000Z
EDDI-000000031,EDDI,SUAA,NORMAL,298,2026-01-03T07:11:00.000Z
EDDI-000000032,EDDI,OOMS,NORMAL,244,2026-01-03T08:07:00.000Z
EDDI-000000033,EDDI,LATI,NORMAL,288,2026-01-03T09:07:00.000Z
EDDI-000000034,EDDI,OYSN,NORMAL,95,2026-01-03T09:03:00.000Z
EDDI-000000035,EDDI,SKBO,NORMAL,318,2026-01-03T10:53:00.000Z
EDDI-000000036,EDDI,LDZA,NORMAL,31,2026-01-03T11:45:00.000Z
EDDI-000000037,EDDI,UBBB,NORMAL,161,2026-01-03T12:43:00.000Z
EDDI-000000038,EDDI,SCEL,URGENTE,61,2026-01-03T23:05:00.000Z
EDDI-000000039,EDDI,SBBR,URGENTE,262,2026-01-04T00:12:00.000Z
EDDI-000000040,EDDI,VIDP,URGENTE,153,2026-01-04T01:16:00.000Z
EDDI-000000041,EDDI,EHAM,URGENTE,98,2026-01-04T02:22:00.000Z
EDDI-000000042,EDDI,LOWW,URGENTE,306,2026-01-04T03:30:00.000Z
EDDI-000000043,EDDI,LDZA,URGENTE,199,2026-01-04T04:33:00.000Z
EDDI-000000044,EDDI,SCEL,URGENTE,224,2026-01-04T05:41:00.000Z
EDDI-000000045,EDDI,UMMS,URGENTE,13,2026-01-04T06:47:00.000Z
EDDI-000000046,EDDI,SKBO,URGENTE,70,2026-01-04T07:48:00.000Z
EDDI-000000047,EDDI,EKCH,URGENTE,265,2026-01-04T08:54:00.000Z
EDDI-000000048,EDDI,LOWW,URGENTE,80,2026-01-04T09:00:00.000Z
EDDI-000000050,EDDI,SLLP,URGENTE,319,2026-01-04T23:13:00.000Z
EDDI-000000051,EDDI,SUAA,URGENTE,56,2026-01-05T00:30:00.000Z
EDDI-000000053,EDDI,UBBB,URGENTE,164,2026-01-05T02:51:00.000Z
EDDI-000000054,EDDI,SUAA,URGENTE,3,2026-01-05T04:02:00.000Z
EDDI-000000055,EDDI,UMMS,URGENTE,220,2026-01-05T05:20:00.000Z
EDDI-000000056,EDDI,OPKC,URGENTE,129,2026-01-05T06:32:00.000Z
EDDI-000000057,EDDI,UBBB,URGENTE,118,2026-01-05T07:39:00.000Z
EDDI-000000058,EDDI,SABE,URGENTE,259,2026-01-05T08:51:00.000Z
EDDI-000000059,EDDI,OJAI,NORMAL,102,2026-01-05T10:05:00.000Z
EDDI-000000060,EDDI,OJAI,URGENTE,187,2026-01-05T22:00:00.000Z
EDDI-000000061,EDDI,UBBB,URGENTE,205,2026-01-05T23:48:00.000Z
EDDI-000000062,EDDI,LATI,URGENTE,42,2026-01-06T00:44:00.000Z
EDDI-000000063,EDDI,SVMI,URGENTE,147,2026-01-06T01:34:00.000Z
EDDI-000000064,EDDI,OYSN,URGENTE,101,2026-01-06T02:30:00.000Z
