idEnvio,iataOrigen,iataDestino,tipoPaquete,cantidadMaletas,horaDisponibilidadUtc
EBCI-000000037,EBCI,SLLP,NORMAL,175,2026-01-03T10:23:00.000Z
EBCI-000000038,EBCI,OOMS,NORMAL,284,2026-01-03T11:11:00.000Z
EBCI-000000039,EBCI,OSDI,NORMAL,148,2026-01-03T11:50:00.000Z
EBCI-000000040,EBCI,LDZA,NORMAL,267,2026-01-03T12:34:00.000Z
EBCI-000000041,EBCI,UBBB,NORMAL,131,2026-01-03T13:23:00.000Z
EBCI-000000042,EBCI,SKBO,NORMAL,263,2026-01-03T14:07:00.000Z
EBCI-000000044,EBCI,SPIM,URGENTE,205,2026-01-03T23:40:00.000Z
EBCI-000000045,EBCI,LOWW,URGENTE,284,2026-01-04T00:30:00.000Z
EBCI-000000046,EBCI,EKCH,URGENTE,246,2026-01-04T01:17:00.000Z
EBCI-000000047,EBCI,SGAS,NORMAL,278,2026-01-04T02:05:00.000Z
EBCI-000000048,EBCI,SPIM,NORMAL,217,2026-01-04T02:56:00.000Z
EBCI-000000049,EBCI,EKCH,NORMAL,111,2026-01-04T03:36:00.000Z
EBCI-000000050,EBCI,OPKC,NORMAL,7,2026-01-04T04:31:00.000Z
EBCI-000000051,EBCI,OYSN,NORMAL,59,2026-01-04T05:18:00.000Z
EBCI-000000052,EBCI,SKBO,NORMAL,87,2026-01-04T06:04:00.000Z
EBCI-000000053,EBCI,LKPR,NORMAL,307,2026-01-04T06:56:00.000Z
EBCI-000000054,EBCI,LOWW,NORMAL,216,2026-01-04T07:42:00.000Z
EBCI-000000055,EBCI,LDZA,NORMAL,128,2026-01-04T08:28:00.000Z
EBCI-000000056,EBCI,SBBR,NORMAL,249,2026-01-04T09:17:00.000Z
EBCI-000000057,EBCI,LKPR,NORMAL,64,2026-01-04T10:06:00.000Z
EBCI-000000059,EBCI,SGAS,NORMAL,13,2026-01-04T11:41:00.000Z
EBCI-000000060,EBCI,EDDI,NORMAL,46,2026-01-04T12:30:00.000Z
EBCI-000000062,EBCI,OYSN,NORMAL,98,2026-01-04T14:03:00.000Z
EBCI-000000063,EBCI,UBBB,URGENTE,26,2026-01-04T22:48:00.000Z
EBCI-000000064,EBCI,LATI,URGENTE,276,2026-01-04T23:34:00.000Z
UMMS-000000004,UMMS,LBSF,URGENTE,190,2026-01-02T00:32:00.000Z
UMMS-000000005,UMMS,OJAI,URGENTE,88,2026-01-02T01:25:00.000Z
UMMS-000000006,UMMS,EHAM,URGENTE,151,2026-01-02T02:25:00.000Z
UMMS-000000007,UMMS,EDDI,NORMAL,118,2026-01-02T03:12:00.000Z
UMMS-000000008,UMMS,OJAI,NORMAL,46,2026-01-02T04:08:00.000Z
UMMS-000000009,UMMS,EHAM,NORMAL,101,2026-01-02T04:06:00.000Z
UMMS-000000010,UMMS,VIDP,NORMAL,213,2026-01-02T05:57:00.000Z
UMMS-000000011,UMMS,SVMI,NORMAL,236,2026-01-02T06:50:00.000Z
UMMS-000000012,UMMS,OAKB,NORMAL,132,2026-01-02T07:36:00.000Z
UMMS-000000014,UMMS,LDZA,NORMAL,195,2026-01-02T09:23:00.000Z
UMMS-000000015,UMMS,SGAS,NORMAL,177,2026-01-02T10:15:00.000Z
UMMS-000000016,UMMS,SGAS,NORMAL,313,2026-01-02T11:16:00.000Z
UMMS-000000017,UMMS,OOMS,NORMAL,196,2026-01-02T12:09:00.000Z
UMMS-000000018,UMMS,SGAS,URGENTE,42,2026-01-02T21:03:00.000Z
UMMS-000000019,UMMS,OJAI,URGENTE,237,2026-01-02T22:01:00.000Z
UMMS-000000021,UMMS,LDZA,URGENTE,284,2026-01-03T00:51:00.000Z
UMMS-000000022,UMMS,LDZA,URGENTE,211,2026-01-03T01:49:00.000Z
UMMS-000000023,UMMS,SKBO,URGENTE,61,2026-01-03T02:47:00.000Z
UMMS-000000024,UMMS,SVMI,URGENTE,74,2026-01-03T03:42:00.000Z
UMMS-000000025,UMMS,OSDI,URGENTE,156,2026-01-03T04:38:00.000Z
UMMS-000000027,UMMS,SGAS,NORMAL,296,2026-01-03T06:37:00.000Z
UMMS-000000028,UMMS,SCEL,NORMAL,295,2026-01-03T07:35:00.000Z
UMMS-000000029,UMMS,SBBR,NORMAL,110,2026-01-03T08:33:00.000Z
UMMS-000000030,UMMS,SEQM,NORMAL,98,2026-01-03T09:28:00.000Z
UMMS-000000031,UMMS,EDDI,NORMAL,93,2026-01-03T10:26:00.000Z
UMMS-000000032,UMMS,EKCH,NORMAL,242,2026-01-03T11:20:00.000Z
UMMS-000000033,UMMS,OOMS,URGENTE,158,2026-01-03T21:48:00.000Z
UMMS-000000034,UMMS,SPIM,URGENTE,228,2026-01-03T22:35:00.000Z
UMMS-000000035,UMMS,OOMS,URGENTE,174,2026-01-03T23:27:00.000Z
UMMS-000000036,UMMS,OPKC,NORMAL,141,2026-01-04T00:10:00.000Z
UMMS-000000037,UMMS,LKPR,NORMAL,119,2026-01-04T00:50:00.000Z
UMMS-000000038,UMMS,EKCH,NORMAL,227,2026-01-04T01:42:00.000Z
UMMS-000000039,UMMS,UBBB,NORMAL,111,2026-01-04T02:22:00.000Z
UMMS-000000040,UMMS,LKPR,NORMAL,48,2026-01-04T03:16:00.000Z
UMMS-000000041,UMMS,LKPR,NORMAL,321,2026-01-04T03:01:00.000Z
UMMS-000000043,UMMS,LOWW,NORMAL,154,2026-01-04T05:34:00.000Z
UMMS-000000044,UMMS,SVMI,NORMAL,281,2026-01-04T06:19:00.000Z
UMMS-000000045,UMMS,OOMS,NORMAL,285,2026-01-04T06:58:00.000Z
UMMS-000000048,UMMS,LBSF,NORMAL,219,2026-01-04T09:23:00.000Z
UMMS-000000049,UMMS,OSDI,NORMAL,187,2026-01-04T10:04:00.000Z
UMMS-000000050,UMMS,SPIM,NORMAL,135,2026-01-04T10:51:00.000Z
UMMS-000000051,UMMS,OOMS,NORMAL,18,2026-01-04T11:35:00.000Z
UMMS-000000052,UMMS,LBSF,NORMAL,303,2026-01-04T12:27:00.000Z
UMMS-000000053,UMMS,LOWW,NORMAL,1,2026-01-04T13:13:00.000Z
UMMS-000000054,UMMS,OAKB,URGENTE,87,2026-01-04T22:04:00.000Z
UMMS-000000055,UMMS,OOMS,URGENTE,181,2026-01-04T23:04:00.000Z
LBSF-000000004,LBSF,SLLP,URGENTE,117,2026-01-02T00:20:00.000Z
LBSF-000000005,LBSF,UBBB,NORMAL,45,2026-01-02T01:09:00.000Z
LBSF-000000006,LBSF,LOWW,NORMAL,7,2026-01-02T01:54:00.000Z
LBSF-000000007,LBSF,SBBR,NORMAL,161,2026-01-02T02:45:00.000Z
LBSF-000000008,LBSF,SUAA,NORMAL,139,2026-01-02T03:33:00.000Z
LBSF-000000009,LBSF,SABE,NORMAL,69,2026-01-02T04:22:00.000Z
LBSF-000000010,LBSF,OSDI,NORMAL,156,2026-01-02T05:12:00.000Z
LBSF-000000011,LBSF,SUAA,NORMAL,289,2026-01-02T05:03:00.000Z
LBSF-000000012,LBSF,VIDP,NORMAL,59,2026-01-02T06:48:00.000Z
LBSF-000000013,LBSF,SUAA,NORMAL,222,2026-01-02T07:38:00.000Z
LBSF-000000014,LBSF,SVMI,NORMAL,291,2026-01-02T08:30:00.000Z
LBSF-000000015,LBSF,SVMI,NORMAL,135,2026-01-02T09:17:00.000Z
LBSF-000000016,LBSF,OAKB,NORMAL,102,2026-01-02T10:09:00.000Z
LBSF-000000017,LBSF,EBCI,NORMAL,28,2026-01-02T10:57:00.000Z
LBSF-000000018,LBSF,LATI,NORMAL,270,2026-01-02T11:43:00.000Z
LBSF-000000019,LBSF,EBCI,NORMAL,112,2026-01-02T12:35:00.000Z
LBSF-000000020,LBSF,OJAI,URGENTE,166,2026-01-02T22:02:00.000Z
LBSF-000000021,LBSF,VIDP,URGENTE,49,2026-01-02T23:08:00.000Z
LBSF-000000022,LBSF,SKBO,URGENTE,222,2026-01-03T00:09:00.000Z
LBSF-000000023,LBSF,SCEL,URGENTE,132,2026-01-03T01:10:00.000Z
LBSF-000000024,LBSF,LKPR,URGENTE,289,2026-01-03T02:11:00.000Z
LBSF-000000025,LBSF,OPKC,URGENTE,262,2026-01-03T03:20:00.000Z
LBSF-000000026,LBSF,OJAI,URGENTE,101,2026-01-03T04:23:00.000Z
LBSF-000000027,LBSF,EKCH,URGENTE,148,2026-01-03T05:19:00.000Z
LBSF-000000028,LBSF,LATI,URGENTE,282,2026-01-03T06:24:00.000Z
LBSF-000000029,LBSF,SGAS,URGENTE,67,2026-01-03T07:23:00.000Z
LBSF-000000030,LBSF,OAKB,NORMAL,208,2026-01-03T08:25:00.000Z
LBSF-000000031,LBSF,SVMI,NORMAL,151,2026-01-03T09:24:00.000Z
LBSF-000000032,LBSF,SKBO,NORMAL,313,2026-01-03T10:29:00.000Z
LBSF-000000033,LBSF,SUAA,URGENTE,173,2026-01-03T21:52:00.000Z
LBSF-000000034,LBSF,SEQM,URGENTE,244,2026-01-03T22:45:00.000Z
LBSF-000000035,LBSF,LDZA,URGENTE,30,2026-01-03T23:35:00.000Z
LBSF-000000036,LBSF,SABE,URGENTE,1,2026-01-04T00:30:00.000Z
LBSF-000000037,LBSF,SPIM,URGENTE,263,2026-01-04T01:20:00.000Z
LBSF-000000038,LBSF,SCEL,URGENTE,131,2026-01-04T02:10:00.000Z
LBSF-000000039,LBSF,SGAS,NORMAL,219,2026-01-04T02:59:00.000Z
LBSF-000000040,LBSF,SGAS,NORMAL,27,2026-01-04T03:56:00.000Z
LBSF-000000041,LBSF,UBBB,NORMAL,116,2026-01-04T04:46:00.000Z
LBSF-000000042,LBSF,EHAM,NORMAL,99,2026-01-04T05:31:00.000Z
LBSF-000000044,LBSF,SKBO,NORMAL,100,2026-01-04T07:17:00.000Z
LBSF-000000045,LBSF,OJAI,NORMAL,285,2026-01-04T08:06:00.000Z
LBSF-000000046,LBSF,LKPR,NORMAL,205,2026-01-04T08:57:00.000Z
LBSF-000000047,LBSF,LOWW,NORMAL,115,2026-01-04T09:49:00.000Z
LBSF-000000048,LBSF,VIDP,NORMAL,41,2026-01-04T10:36:00.000Z
LBSF-000000050,LBSF,SGAS,NORMAL,301,2026-01-04T12:24:00.000Z
LBSF-000000051,LBSF,OSDI,URGENTE,151,2026-01-04T21:57:00.000Z
LBSF-000000052,LBSF,SVMI,URGENTE,68,2026-01-04T22:45:00.000Z
LBSF-000000053,LBSF,OAKB,URGENTE,279,2026-01-04T23:29:00.000Z
LKPR-000000002,LKPR,SPIM,URGENTE,102,2026-01-02T00:02:00.000Z
LKPR-000000003,LKPR,SBBR,URGENTE,153,2026-01-02T01:07:00.000Z
LKPR-000000004,LKPR,EBCI,URGENTE,215,2026-01-02T02:09:00.000Z
LKPR-000000006,LKPR,OPKC,URGENTE,249,2026-01-02T04:02:00.000Z
LKPR-000000007,LKPR,VIDP,URGENTE,134,2026-01-02T05:05:00.000Z
LKPR-000000008,LKPR,OJAI,URGENTE,108,2026-01-02T06:00:00.000Z
LKPR-000000009,LKPR,LDZA,URGENTE,255,2026-01-02T07:01:00.000Z
LKPR-000000010,LKPR,OYSN,NORMAL,71,2026-01-02T08:04:00.000Z
LKPR-000000011,LKPR,UBBB,NORMAL,68,2026-01-02T09:00:00.000Z
LKPR-000000012,LKPR,VIDP,NORMAL,99,2026-01-02T10:06:00.000Z
LKPR-000000013,LKPR,SBBR,NORMAL,137,2026-01-02T11:00:00.000Z
LKPR-000000014,LKPR,EBCI,NORMAL,76,2026-01-02T12:05:00.000Z
LKPR-000000015,LKPR,SUAA,URGENTE,174,2026-01-02T22:52:00.000Z
LKPR-000000016,LKPR,OSDI,URGENTE,217,2026-01-02T23:33:00.000Z
LKPR-000000017,LKPR,OJAI,NORMAL,281,2026-01-03T00:27:00.000Z
LKPR-000000018,LKPR,LATI,NORMAL,312,2026-01-03T01:04:00.000Z
LKPR-000000019,LKPR,OSDI,NORMAL,99,2026-01-03T01:55:00.000Z
LKPR-000000020,LKPR,LOWW,NORMAL,113,2026-01-03T02:44:00.000Z
LKPR-000000021,LKPR,EDDI,NORMAL,123,2026-01-03T03:22:00.000Z
LKPR-000000022,LKPR,SGAS,NORMAL,79,2026-01-03T04:12:00.000Z
LKPR-000000023,LKPR,OPKC,NORMAL,266,2026-01-03T04:58:00.000Z
LKPR-000000024,LKPR,LOWW,NORMAL,129,2026-01-03T05:49:00.000Z
LKPR-000000025,LKPR,SABE,NORMAL,255,2026-01-03T06:35:00.000Z
LKPR-000000026,LKPR,EHAM,NORMAL,231,2026-01-03T07:21:00.000Z
LKPR-000000027,LKPR,SPIM,NORMAL,65,2026-01-03T07:03:00.000Z
LKPR-000000028,LKPR,OYSN,NORMAL,50,2026-01-03T08:46:00.000Z
LKPR-000000029,LKPR,LOWW,NORMAL,278,2026-01-03T09:32:00.000Z
LKPR-000000030,LKPR,SLLP,NORMAL,40,2026-01-03T10:18:00.000Z
LKPR-000000031,LKPR,SGAS,NORMAL,266,2026-01-03T11:04:00.000Z
LKPR-000000032,LKPR,EDDI,NORMAL,171,2026-01-03T11:50:00.000Z
LKPR-000000033,LKPR,OYSN,NORMAL,324,2026-01-03T12:41:00.000Z
LKPR-000000034,LKPR,SGAS,NORMAL,298,2026-01-03T13:29:00.000Z
LKPR-000000035,LKPR,SGAS,NORMAL,247,2026-01-03T14:12:00.000Z
LKPR-000000037,LKPR,EKCH,URGENTE,85,2026-01-04T00:22:00.000Z
LKPR-000000038,LKPR,OAKB,URGENTE,143,2026-01-04T01:27:00.000Z
LKPR-000000039,LKPR,SBBR,URGENTE,210,2026-01-04T02:34:00.000Z
LKPR-000000040,LKPR,UBBB,URGENTE,160,2026-01-04T03:40:00.000Z
LKPR-000000041,LKPR,EBCI,URGENTE,134,2026-01-04T04:51:00.000Z
LKPR-000000042,LKPR,SGAS,URGENTE,123,2026-01-04T05:03:00.000Z
LKPR-000000043,LKPR,SCEL,URGENTE,230,2026-01-04T07:09:00.000Z
LKPR-000000044,LKPR,SABE,URGENTE,130,2026-01-04T08:12:00.000Z
LKPR-000000045,LKPR,EHAM,URGENTE,57,2026-01-04T09:28:00.000Z
LKPR-000000046,LKPR,EBCI,NORMAL,226,2026-01-04T10:32:00.000Z
LKPR-000000047,LKPR,OOMS,URGENTE,147,2026-01-04T22:57:00.000Z
LKPR-000000048,LKPR,SCEL,URGENTE,12,2026-01-04T23:42:00.000Z
LDZA-000000003,LDZA,SPIM,URGENTE,203,2026-01-02T00:26:00.000Z
LDZA-000000004,LDZA,UBBB,NORMAL,98,2026-01-02T01:13:00.000Z
LDZA-000000005,LDZA,SABE,NORMAL,17,2026-01-02T02:08:00.000Z
LDZA-000000006,LDZA,SVMI,NORMAL,205,2026-01-02T02:48:00.000Z
LDZA-000000007,LDZA,UBBB,NORMAL,184,2026-01-02T03:45:00.000Z
LDZA-000000009,LDZA,LBSF,NORMAL,275,2026-01-02T05:20:00.000Z
LDZA-000000010,LDZA,SPIM,NORMAL,92,2026-01-02T06:05:00.000Z
LDZA-000000011,LDZA,SPIM,NORMAL,65,2026-01-02T06:48:00.000Z
LDZA-000000012,LDZA,EKCH,NORMAL,218,2026-01-02T07:40:00.000Z
LDZA-000000013,LDZA,OSDI,NORMAL,212,2026-01-02T08:30:00.000Z
LDZA-000000014,LDZA,SGAS,NORMAL,68,2026-01-02T09:18:00.000Z
LDZA-000000015,LDZA,EHAM,NORMAL,12,2026-01-02T10:08:00.000Z
LDZA-000000016,LDZA,SABE,NORMAL,233,2026-01-02T10:51:00.000Z
LDZA-000000017,LDZA,OSDI,NORMAL,68,2026-01-02T11:38:00.000Z
LDZA-000000019,LDZA,SEQM,NORMAL,133,2026-01-02T13:12:00.000Z
LDZA-000000020,LDZA,UBBB,NORMAL,326,2026-01-02T14:05:00.000Z
LDZA-000000021,LDZA,OJAI,URGENTE,224,2026-01-02T23:10:00.000Z
LDZA-000000022,LDZA,OJAI,URGENTE,188,2026-01-03T00:05:00.000Z
LDZA-000000023,LDZA,SVMI,URGENTE,145,2026-01-03T01:14:00.000Z
LDZA-000000024,LDZA,SABE,URGENTE,105,2026-01-03T02:15:00.000Z
LDZA-000000025,LDZA,OJAI,URGENTE,20,2026-01-03T03:15:00.000Z
LDZA-000000027,LDZA,SVMI,URGENTE,220,2026-01-03T05:21:00.000Z
LDZA-000000028,LDZA,SCEL,URGENTE,66,2026-01-03T06:18:00.000Z
LDZA-000000029,LDZA,SEQM,URGENTE,249,2026-01-03T07:18:00.000Z
LDZA-000000030,LDZA,EKCH,URGENTE,141,2026-01-03T08:28:00.000Z
LDZA-000000031,LDZA,LATI,NORMAL,288,2026-01-03T09:23:00.000Z
LDZA-000000032,LDZA,SLLP,NORMAL,129,2026-01-03T10:24:00.000Z
LDZA-000000033,LDZA,EBCI,NORMAL,209,2026-01-03T11:31:00.000Z
LDZA-000000034,LDZA,SBBR,URGENTE,247,2026-01-03T22:54:00.000Z
LDZA-000000035,LDZA,UMMS,URGENTE,255,2026-01-03T23:42:00.000Z
LDZA-000000036,LDZA,EDDI,URGENTE,114,2026-01-04T00:35:00.000Z
LDZA-000000037,LDZA,EBCI,URGENTE,106,2026-01-04T01:25:00.000Z
LDZA-000000038,LDZA,UMMS,URGENTE,278,2026-01-04T02:18:00.000Z
LDZA-000000039,LDZA,VIDP,URGENTE,182,2026-01-04T03:11:00.000Z
LDZA-000000040,LDZA,EDDI,NORMAL,133,2026-01-04T03:00:00.000Z
LDZA-000000041,LDZA,OYSN,NORMAL,52,2026-01-04T04:52:00.000Z
LDZA-000000042,LDZA,SBBR,NORMAL,115,2026-01-04T05:48:00.000Z
LDZA-000000043,LDZA,SUAA,NORMAL,37,2026-01-04T06:33:00.000Z
LDZA-000000045,LDZA,SPIM,NORMAL,99,2026-01-04T08:14:00.000Z
LDZA-000000046,LDZA,LATI,NORMAL,208,2026-01-04T09:07:00.000Z
LDZA-000000047,LDZA,SCEL,NORMAL,237,2026-01-04T09:56:00.000Z
LDZA-000000048,LDZA,SUAA,NORMAL,36,2026-01-04T10:51:00.000Z
LDZA-000000049,LDZA,SPIM,NORMAL,86,2026-01-04T11:38:00.000Z
LDZA-000000051,LDZA,OPKC,NORMAL,29,2026-01-04T13:23:00.000Z
LDZA-000000052,LDZA,SVMI,URGENTE,87,2026-01-04T23:08:00.000Z
EKCH-000000002,EKCH,SCEL,URGENTE,187,2026-01-02T00:05:00.000Z
EKCH-000000003,EKCH,SABE,URGENTE,304,2026-01-02T01:15:00.000Z
EKCH-000000005,EKCH,OSDI,URGENTE,80,2026-01-02T03:12:00.000Z
EKCH-000000006,EKCH,OSDI,URGENTE,192,2026-01-02T04:15:00.000Z
EKCH-000000007,EKCH,LKPR,URGENTE,59,2026-01-02T05:17:00.000Z
EKCH-000000008,EKCH,OAKB,URGENTE,163,2026-01-02T06:22:00.000Z
EKCH-000000009,EKCH,OJAI,URGENTE,147,2026-01-02T07:23:00.000Z
EKCH-000000010,EKCH,SBBR,URGENTE,22,2026-01-02T08:20:00.000Z
EKCH-000000011,EKCH,LKPR,NORMAL,11,2026-01-02T09:27:00.000Z
EKCH-000000012,EKCH,SLLP,NORMAL,35,2026-01-02T10:27:00.000Z
EKCH-000000013,EKCH,SEQM,NORMAL,261,2026-01-02T11:28:00.000Z
EKCH-000000014,EKCH,LKPR,URGENTE,244,2026-01-02T22:57:00.000Z
EKCH-000000015,EKCH,OOMS,URGENTE,296,2026-01-02T23:46:00.000Z
EKCH-000000016,EKCH,SABE,URGENTE,145,2026-01-03T00:27:00.000Z
EKCH-000000017,EKCH,SVMI,URGENTE,58,2026-01-03T01:19:00.000Z
EKCH-000000019,EKCH,OSDI,NORMAL,85,2026-01-03T02:56:00.000Z
EKCH-000000020,EKCH,OAKB,NORMAL,215,2026-01-03T03:44:00.000Z
EKCH-000000021,EKCH,SBBR,NORMAL,230,2026-01-03T04:35:00.000Z
EKCH-000000022,EKCH,SUAA,NORMAL,54,2026-01-03T05:26:00.000Z
EKCH-000000023,EKCH,EBCI,NORMAL,185,2026-01-03T06:11:00.000Z
EKCH-000000024,EKCH,UBBB,NORMAL,2,2026-01-03T06:04:00.000Z
EKCH-000000025,EKCH,OJAI,NORMAL,111,2026-01-03T07:53:00.000Z
EKCH-000000026,EKCH,SABE,NORMAL,124,2026-01-03T08:43:00.000Z
EKCH-000000027,EKCH,UMMS,NORMAL,242,2026-01-03T09:29:00.000Z
EKCH-000000028,EKCH,SBBR,NORMAL,234,2026-01-03T10:22:00.000Z
EKCH-000000029,EKCH,LOWW,NORMAL,169,2026-01-03T11:07:00.000Z
EKCH-000000030,EKCH,EDDI,NORMAL,247,2026-01-03T11:54:00.000Z
EKCH-000000031,EKCH,OAKB,NORMAL,159,2026-01-03T12:49:00.000Z
EKCH-000000032,EKCH,EHAM,NORMAL,266,2026-01-03T13:34:00.000Z
EKCH-000000033,EKCH,SPIM,URGENTE,236,2026-01-03T22:47:00.000Z
EKCH-000000034,EKCH,SKBO,URGENTE,50,2026-01-03T23:31:00.000Z
EKCH-000000035,EKCH,EHAM,NORMAL,28,2026-01-04T00:17:00.000Z
EKCH-000000036,EKCH,EHAM,NORMAL,105,2026-01-04T01:00:00.000Z
EKCH-000000037,EKCH,SPIM,NORMAL,168,2026-01-04T01:48:00.000Z
EKCH-000000038,EKCH,OJAI,NORMAL,233,2026-01-04T02:31:00.000Z
EKCH-000000039,EKCH,LOWW,NORMAL,177,2026-01-04T03:20:00.000Z
EKCH-000000040,EKCH,OAKB,NORMAL,306,2026-01-04T04:07:00.000Z
EKCH-000000041,EKCH,OJAI,NORMAL,5,2026-01-04T04:47:00.000Z
EKCH-000000042,EKCH,OPKC,NORMAL,183,2026-01-04T05:36:00.000Z
EKCH-000000043,EKCH,VIDP,NORMAL,78,2026-01-04T06:15:00.000Z
EKCH-000000044,EKCH,SKBO,NORMAL,124,2026-01-04T07:09:00.000Z
EKCH-000000045,EKCH,LOWW,NORMAL,217,2026-01-04T07:51:00.000Z
EKCH-000000046,EKCH,UBBB,NORMAL,58,2026-01-04T08:31:00.000Z
EKCH-000000047,EKCH,EBCI,NORMAL,170,2026-01-04T09:18:00.000Z
EKCH-000000048,EKCH,OOMS,NORMAL,307,2026-01-04T10:09:00.000Z
EKCH-000000049,EKCH,SUAA,NORMAL,158,2026-01-04T10:51:00.000Z
EKCH-000000050,EKCH,SABE,NORMAL,84,2026-01-04T11:34:00.000Z
EKCH-000000051,EKCH,SUAA,NORMAL,32,2026-01-04T12:23:00.000Z
EKCH-000000053,EKCH,SKBO,NORMAL,215,2026-01-04T13:45:00.000Z
EKCH-000000054,EKCH,LOWW,NORMAL,209,2026-01-04T14:37:00.000Z
EKCH-000000055,EKCH,OYSN,URGENTE,66,2026-01-04T22:51:00.000Z
EKCH-000000056,EKCH,LBSF,URGENTE,262,2026-01-04T23:30:00.000Z
EHAM-000000002,EHAM,OSDI,URGENTE,32,2026-01-02T00:27:00.000Z
EHAM-000000003,EHAM,LKPR,URGENTE,218,2026-01-02T01:39:00.000Z
EHAM-000000004,EHAM,OPKC,URGENTE,144,2026-01-02T02:53:00.000Z
EHAM-000000005,EHAM,SABE,URGENTE,291,2026-01-02T04:03:00.000Z
EHAM-000000006,EHAM,SVMI,URGENTE,90,2026-01-02T05:16:00.000Z
EHAM-000000007,EHAM,OPKC,URGENTE,179,2026-01-02T06:32:00.000Z
EHAM-000000008,EHAM,SEQM,URGENTE,258,2026-01-02T07:36:00.000Z
EHAM-000000009,EHAM,EKCH,URGENTE,156,2026-01-02T08:50:00.000Z
EHAM-000000010,EHAM,LDZA,NORMAL,91,2026-01-02T10:06:00.000Z
EHAM-000000011,EHAM,OYSN,URGENTE,205,2026-01-02T23:07:00.000Z
EHAM-000000012,EHAM,EDDI,URGENTE,265,2026-01-03T00:00:00.000Z
EHAM-000000013,EHAM,SLLP,URGENTE,75,2026-01-03T01:00:00.000Z
EHAM-000000014,EHAM,SKBO,URGENTE,180,2026-01-03T02:09:00.000Z
EHAM-000000015,EHAM,LDZA,URGENTE,89,2026-01-03T03:08:00.000Z
EHAM-000000016,EHAM,SKBO,URGENTE,57,2026-01-03T04:06:00.000Z
EHAM-000000017,EHAM,SBBR,URGENTE,92,2026-01-03T05:05:00.000Z
EHAM-000000018,EHAM,SABE,URGENTE,326,2026-01-03T06:00:00.000Z
EHAM-000000019,EHAM,LOWW,URGENTE,292,2026-01-03T07:01:00.000Z
EHAM-000000020,EHAM,EBCI,NORMAL,23,2026-01-03T08:09:00.000Z
EHAM-000000021,EHAM,EBCI,NORMAL,299,2026-01-03T09:02:00.000Z
EHAM-000000022,EHAM,EKCH,NORMAL,277,2026-01-03T10:01:00.000Z
EHAM-000000023,EHAM,OSDI,NORMAL,109,2026-01-03T11:07:00.000Z
EHAM-000000024,EHAM,OYSN,NORMAL,155,2026-01-03T12:00:00.000Z
EHAM-000000025,EHAM,EKCH,URGENTE,49,2026-01-03T22:53:00.000Z
EHAM-000000026,EHAM,EKCH,URGENTE,144,2026-01-03T23:45:00.000Z
EHAM-000000027,EHAM,SBBR,URGENTE,257,2026-01-04T00:39:00.000Z
EHAM-000000028,EHAM,LOWW,URGENTE,68,2026-01-04T01:27:00.000Z
EHAM-000000029,EHAM,SCEL,URGENTE,252,2026-01-04T02:16:00.000Z
EHAM-000000030,EHAM,VIDP,URGENTE,102,2026-01-04T03:13:00.000Z
EHAM-000000031,EHAM,SGAS,NORMAL,165,2026-01-04T03:00:00.000Z
EHAM-000000032,EHAM,SCEL,NORMAL,202,2026-01-04T04:56:00.000Z
EHAM-000000034,EHAM,LBSF,NORMAL,114,2026-01-04T06:33:00.000Z
EHAM-000000035,EHAM,SUAA,NORMAL,204,2026-01-04T07:21:00.000Z
EHAM-000000036,EHAM,SKBO,NORMAL,12,2026-01-04T08:15:00.000Z
EHAM-000000037,EHAM,SABE,NORMAL,52,2026-01-04T09:05:00.000Z
EHAM-000000038,EHAM,SEQM,NORMAL,158,2026-01-04T09:59:00.000Z
EHAM-000000039,EHAM,OSDI,NORMAL,328,2026-01-04T10:47:00.000Z
EHAM-000000040,EHAM,OPKC,NORMAL,138,2026-01-04T11:44:00.000Z
EHAM-000000041,EHAM,SPIM,NORMAL,101,2026-01-04T12:28:00.000Z
EHAM-000000042,EHAM,UMMS,NORMAL,94,2026-01-04T13:22:00.000Z
EHAM-000000043,EHAM,UBBB,URGENTE,298,2026-01-04T22:58:00.000Z
EHAM-000000044,EHAM,LOWW,URGENTE,136,2026-01-04T23:51:00.000Z
VIDP-000000007,VIDP,EKCH,NORMAL,45,2026-01-02T01:18:00.000Z
VIDP-000000009,VIDP,EDDI,NORMAL,269,2026-01-02T02:01:00.000Z
VIDP-000000010,VIDP,OSDI,NORMAL,12,2026-01-02T03:57:00.000Z
VIDP-000000011,VIDP,LOWW,NORMAL,293,2026-01-02T04:47:00.000Z
VIDP-000000012,VIDP,EBCI,NORMAL,230,2026-01-02T05:41:00.000Z
VIDP-000000013,VIDP,EDDI,NORMAL,39,2026-01-02T06:31:00.000Z
VIDP-000000014,VIDP,EHAM,NORMAL,13,2026-01-02T07:31:00.000Z
VIDP-000000015,VIDP,OPKC,NORMAL,223,2026-01-02T08:16:00.000Z
VIDP-000000016,VIDP,EBCI,NORMAL,53,2026-01-02T09:12:00.000Z
VIDP-000000017,VIDP,OAKB,NORMAL,101,2026-01-02T10:09:00.000Z
VIDP-000000018,VIDP,SLLP,URGENTE,267,2026-01-02T20:18:00.000Z
VIDP-000000019,VIDP,SUAA,URGENTE,1,2026-01-02T21:24:00.000Z
VIDP-000000020,VIDP,LBSF,URGENTE,240,2026-01-02T22:39:00.000Z
VIDP-000000021,VIDP,SPIM,URGENTE,172,2026-01-02T23:55:00.000Z
